param_value,mean_best,median_best,std_best,min_best,max_best,n
0.6,10963.333333333334,10919.0,103.85727385856691,10889.0,11082.0,3
0.75,10883.333333333334,10981.0,200.24068850594094,10653.0,11016.0,3
0.9,10951.333333333334,10931.0,46.00362304572662,10919.0,11004.0,3
1.0,10878.666666666666,10882.0,57.073052602198864,10820.0,10934.0,3
